articleId,article_createdAt,articleType,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,year,clean_text,is_url_only,in_2020_win,in_2024_win,cluster_id,umap_x,umap_y,scam_hits,pol_hits,health_hits,topic,window,sub_electoral,sub_candidate,sub_cross_strait,sub_party,sub_defense,sub_theme
3sfwop7ngcijq,2022-06-16 06:44:48.632000002+00:00,TEXT,Y1QObYIBZ4FY5vnAiVM2,RUMOR,2022-08-05 08:10:45.428000+00:00,RUMOR,1201.4324433333334,我在台中市豐原區豐圳裡圓環西路協和大心大樓，因為疫情原因之後為了防止此病情的傳播以及優化客人管理將統一線上遠程接詢指導改善工作，這樣也方便大家，現在的生活節奏快，一天工作時間比較長，很多想要改善的朋友也都沒有時間到實體轉型為線上，不接外來客人，統一採用線上諮詢的方式，諮詢完畢搭配成分材料以超商等方式配送過去的喔,,我在台中市豐原區豐圳裡圓環西路協和大心大樓，因為疫情原因之後為了防止此病情的傳播以及優化客人管理將統一線上遠程接詢指導改善工作，這樣也方便大家，現在的生活節奏快，一天工作時間比較長，很多想要改善的朋友也都沒有時間到實體轉型為線上，不接外來客人，統一採用線上諮詢的方式，諮詢完畢搭配成分材料以超商等方式配送過去的喔,False,False,False,89,12.254613876342772,1.1508868932724,0,1,0,political,off,0,0,1,0,0,cross_strait
2f2l9af2uwkrd,2024-09-28 03:08:32.640000002+00:00,TEXT,IFsKQpIB-ZlDPqJBR5jH,OPINIONATED,2024-09-30 08:27:02.982000+00:00,OPINIONATED,53.30842833333333,"總統已發出警告了，大家要小心多少都要準備一些食物吧！
他有說常溫的，容易攜帶的就是不需要放冰箱冷藏冷凍的，到時候沒電，冰箱的東西也會壞掉。",,"總統已發出警告了，大家要小心多少都要準備一些食物吧！
他有說常溫的，容易攜帶的就是不需要放冰箱冷藏冷凍的，到時候沒電，冰箱的東西也會壞掉。",False,False,False,67,9.907503128051758,-1.1126960515975952,0,1,0,political,off,0,0,0,0,0,general
m04zyldcycaz,2024-05-23 22:42:09.510999999+00:00,TEXT,PXIYpZABd3gcY0LpsBgh,RUMOR,2024-07-12 03:59:36.991000+00:00,RUMOR,1181.2909666666667,"連戰 國民黨黨產 高層 立委 地方派系家族投資幾十兆在中國，
傅崐萁投資在廣西南寧400億 
中國經濟慘重，只好不惜背叛祖宗，出賣台灣 協助中共消滅中華民國。
他們現在要急於統一，拿人民的錢 國家資源 技術去救他們在中國龐大投資和中國經濟。",,"連戰 國民黨黨產 高層 立委 地方派系家族投資幾十兆在中國，
傅崐萁投資在廣西南寧400億 
中國經濟慘重，只好不惜背叛祖宗，出賣台灣 協助中共消滅中華民國。
他們現在要急於統一，拿人民的錢 國家資源 技術去救他們在中國龐大投資和中國經濟。",False,False,False,-1,10.80509090423584,4.159750461578369,1,5,0,political,off,0,0,3,1,0,cross_strait
6ceo904ha8zx,2018-07-09 18:57:42.689000002+00:00,TEXT,3ToB12QBbZnN2I-EaZmI,RUMOR,2018-07-26 14:32:31.367000+00:00,RUMOR,403.58018833333335,"【碧玲將接教育部長？】

1、真的見到鬼了....................

2、台大「拔管」後，換教育部「插管」了！

3、連文言文都看不懂的文盲要出任教育部長？

笑死人了！

4、蜀中無大將，廖化當先鋒。。但這連廖化都稱不上啊！。。。

5、民進黨真會找妖魔鬼怪做官，果然是冥盡黨，氣數已盡，讓老百姓消滅你們這群綠鬼漢奸！

6、日前台大前校長李嗣涔在「全國大學自主聯盟」成立大會說：「",,"【碧玲將接教育部長？】

1、真的見到鬼了....................

2、台大「拔管」後，換教育部「插管」了！

3、連文言文都看不懂的文盲要出任教育部長？

笑死人了！

4、蜀中無大將，廖化當先鋒。。但這連廖化都稱不上啊！。。。

5、民進黨真會找妖魔鬼怪做官，果然是冥盡黨，氣數已盡，讓老百姓消滅你們這群綠鬼漢奸！

6、日前台大前校長李嗣涔在「全國大學自主聯盟」成立大會說：「",False,False,False,-1,8.794039726257324,3.8330793380737305,0,1,0,political,off,0,0,0,1,0,party
4o737a9003cr,2021-12-08 09:20:55.782000+00:00,TEXT,Z6TLwH0BnX5-aOa4TIRA,OPINIONATED,2021-12-16 01:11:28.575000+00:00,OPINIONATED,183.8424425,"西方為何緊咬中國不放？

美國一位著名學者暨政治分析家艾特勒博士(Dennis Etler)，
他不僅致力於教學，並獻身於社會正義。這兩個原因，使他聚焦於中國; 他看到了中國在人類進步上的飛躍發展。

他退休後創立了一個討論平台網頁 ""習近平--中國的傑出主席 (Xi Jinping--China's Exceptional President)。他對歷史細節的掌握，和異常的分析能力，彰顯出他的文",,"西方為何緊咬中國不放？

美國一位著名學者暨政治分析家艾特勒博士(Dennis Etler)，
他不僅致力於教學，並獻身於社會正義。這兩個原因，使他聚焦於中國; 他看到了中國在人類進步上的飛躍發展。

他退休後創立了一個討論平台網頁 ""習近平--中國的傑出主席 (Xi Jinping--China's Exceptional President)。他對歷史細節的掌握，和異常的分析能力，彰顯出他的文",False,False,False,-1,10.66528034210205,3.884425163269043,0,1,0,political,off,0,0,1,0,0,cross_strait
t57jgr0n8szp,2019-05-05 05:49:37.289999999+00:00,TEXT,L2Mu8moBFV14knB4jcZS,OPINIONATED,2019-05-26 03:28:18.257000+00:00,OPINIONATED,501.64471305555554,"<抹黑韓流的綠匪秘密基地>:
__拿人民的血汗納稅錢來禍國殃民


羅智強：1450月收百萬毀謗韓技巧曝光 
（中時電子報/本文歡迎分享各社團）

以下為羅智強分享網友爆料內容:

「上周去了內湖洲子街，一家社群營銷公司。這是一家6個人的公司，兩個月前接了一個專案，每個月110萬，每個月如果達標，下個月繼續執行，一直到明年總統大選完畢。

他們手上有50個ppt賬號，同時在fb，youtube當然",,"<抹黑韓流的綠匪秘密基地>:
__拿人民的血汗納稅錢來禍國殃民


羅智強：1450月收百萬毀謗韓技巧曝光 
（中時電子報/本文歡迎分享各社團）

以下為羅智強分享網友爆料內容:

「上周去了內湖洲子街，一家社群營銷公司。這是一家6個人的公司，兩個月前接了一個專案，每個月110萬，每個月如果達標，下個月繼續執行，一直到明年總統大選完畢。

他們手上有50個ppt賬號，同時在fb，youtube當然",False,False,False,-1,9.199946403503418,4.781914234161377,0,1,0,political,off,0,0,0,0,0,general
31z0ekl40gudx,2019-08-07 12:10:24.996999999+00:00,TEXT,AcpDc2wBqwaEkHKwr0eH,OPINIONATED,2019-08-08 22:05:11.430000+00:00,OPINIONATED,33.91289805555556,韓國瑜是草包嗎？,,韓國瑜是草包嗎？,True,False,False,-2,,,0,1,0,political,off,0,1,0,0,0,candidate
lktbj45tjno4,2018-07-22 03:46:11.916999999+00:00,TEXT,YjphxWQBbZnN2I-EOJkl,RUMOR,2018-07-23 04:24:00.292000+00:00,RUMOR,24.630104166666666,"伊朗總統內賈德接受美國CNN國嘴拉裡·金采訪， 就中日釣魚島問題，把美國名嘴整語塞了！中國領導人好好學學他的說話方式！
　　
拉裡金：總統先生，采訪時間已經結束了， 但是我還有幾個問題想問你一下，不知道可以嗎？
　　
內賈德：可以。
　　
拉裡金：還是關於核武器的問題，伊朗真的不會發展核武器嗎？ 這是我們非常擔心的事情？
　　
內賈德：我想問一下， 這個世界上曾有哪些國家把原子彈丟到別的國家領土上",,"伊朗總統內賈德接受美國CNN國嘴拉裡·金采訪， 就中日釣魚島問題，把美國名嘴整語塞了！中國領導人好好學學他的說話方式！
　　
拉裡金：總統先生，采訪時間已經結束了， 但是我還有幾個問題想問你一下，不知道可以嗎？
　　
內賈德：可以。
　　
拉裡金：還是關於核武器的問題，伊朗真的不會發展核武器嗎？ 這是我們非常擔心的事情？
　　
內賈德：我想問一下， 這個世界上曾有哪些國家把原子彈丟到別的國家領土上",False,False,False,-1,11.333046913146973,4.691493511199951,0,2,0,political,off,0,0,1,0,0,cross_strait
343typu5mu5s4,2019-07-22 16:10:42.086000+00:00,TEXT,scRLHWwBqwaEkHKwfNIl,RUMOR,2019-07-23 05:26:21.988000+00:00,RUMOR,13.261083888888887,藉總統出訪走私香菸 謝龍介：獲報可能為選舉送椿腳 https://udn.com/news/story/7321/3944640,,藉總統出訪走私香菸 謝龍介：獲報可能為選舉送椿腳,False,False,False,-1,10.66322135925293,2.2171316146850586,0,2,0,political,off,1,0,0,0,0,electoral
3ui4m048bjpcd,2019-06-08 03:12:03.275000+00:00,TEXT,c1oHRm8Bd3n3h-WYByOo,RUMOR,2019-12-27 06:24:23.463000+00:00,RUMOR,4851.205607777778,"我86年8月以前是代課教師，86年8月以後成為正式教師，106年2月依法辦理退休，84年時18%的優惠存款就取消了，所以我沒有一塊錢可以優存18%！
對於有些政治人物一直在炒作18%，我覺得就是他們只是為了騙選票，真的太糟糕了！

一次看懂18趴-蔡英文不敢讓人民知道的真相。

正式公務人員（軍公教）85年以後的年資就已經沒有18趴了。
85年以後到現在，仍然在領18趴者是政務人員（機要人員丶立法",,"我86年8月以前是代課教師，86年8月以後成為正式教師，106年2月依法辦理退休，84年時18%的優惠存款就取消了，所以我沒有一塊錢可以優存18%！
對於有些政治人物一直在炒作18%，我覺得就是他們只是為了騙選票，真的太糟糕了！

一次看懂18趴-蔡英文不敢讓人民知道的真相。

正式公務人員（軍公教）85年以後的年資就已經沒有18趴了。
85年以後到現在，仍然在領18趴者是政務人員（機要人員丶立法",False,False,False,35,4.314842224121094,2.987212896347046,0,1,0,political,off,1,1,0,0,0,electoral
355csa131ptyh,2019-04-06 05:56:39.128000002+00:00,TEXT,2FuaWm8Bd3n3h-WYenUd,OPINIONATED,2019-12-31 06:17:50.876000+00:00,OPINIONATED,6456.353263333333,"分享文章~李登輝的陰險狡詐與政治算計~
李天鐸軍事論壇：
權力  權謀和台灣的選舉
1991年李登輝當權時期，政壇上最出名的事件是：他聘請國防部長郝柏村上將擔任行政院長，郝先生回報以脱掉軍服，放棄崇榮，正式以文人入主行政院長。

消息傳來時，我們在法國巴黎，一場聚會中，我説：糟了，他忘記經國先生的託付？陳立夫先生説了一個很貼切的比喻：他是軍人耶！怎麼？叫他脫光衣服上台，他也去了？

郝先生上台粉碎",,"分享文章~李登輝的陰險狡詐與政治算計~
李天鐸軍事論壇：
權力  權謀和台灣的選舉
1991年李登輝當權時期，政壇上最出名的事件是：他聘請國防部長郝柏村上將擔任行政院長，郝先生回報以脱掉軍服，放棄崇榮，正式以文人入主行政院長。

消息傳來時，我們在法國巴黎，一場聚會中，我説：糟了，他忘記經國先生的託付？陳立夫先生説了一個很貼切的比喻：他是軍人耶！怎麼？叫他脫光衣服上台，他也去了？

郝先生上台粉碎",False,False,False,-1,10.271018028259276,4.8855977058410645,0,2,0,political,off,1,0,0,0,1,electoral
3o5zk38wutbpo,2018-12-28 10:50:48.195000001+00:00,TEXT,Xf7U9GcBP8WrztivBi2F,OPINIONATED,2018-12-28 12:39:55.267000+00:00,OPINIONATED,1.818631111111111,聽說民進黨最近推出了一個叫做美玉姨的機器人監視人民，只要群組裡有美玉姨在就會紀錄你的發言，讓政府監視你的一言一行，隨時要因為散佈假消息逮捕你，一個政府居然用這種手段箝制人民的言論自由，太恐怖了😱請各位一定要廣傳！,,聽說民進黨最近推出了一個叫做美玉姨的機器人監視人民，只要群組裡有美玉姨在就會紀錄你的發言，讓政府監視你的一言一行，隨時要因為散佈假消息逮捕你，一個政府居然用這種手段箝制人民的言論自由，太恐怖了😱請各位一定要廣傳！,False,False,False,-1,7.7634501457214355,6.5653204917907715,0,1,0,political,off,0,0,0,1,0,party
dxhbiaozckyu,2018-04-16 10:22:13.698999999+00:00,TEXT,Fh7rSmMBSH_MLFhII2Ej,OPINIONATED,2018-05-10 16:38:34.017000+00:00,OPINIONATED,582.2723105555556," 工作年資鬆綁　近7成職場新鮮人想去中國大陸求職  #LINETODAY

https://today.line.me/TW/article/Bz8vEw?utm_source=lineshare",,工作年資鬆綁　近7成職場新鮮人想去中國大陸求職  #LINETODAY,False,False,False,-1,3.9120900630950928,4.5408525466918945,0,1,0,political,off,0,0,1,0,0,cross_strait
1tbs5njpu614i,2019-09-02 00:51:17.565000001+00:00,TEXT,31kAQ28Bd3n3h-WYJflc,OPINIONATED,2019-12-26 16:18:00.667000+00:00,OPINIONATED,2775.445306111111,"紐約辦事處大樓蔡買的?  阿扁：明明沒有經手的事也能開講 趴兔
總統 菜 O文自誇自己在擔任副閣揆的時候，要求在紐約42街購買大樓，成立台灣駐紐約辦事處；阿 扁聽不下去發文打臉，這明明是夏立言一手經辦的事，當年蔡英文還是不分區立委，「明明沒有經手的事也能開講」，時任紐約辦事處處長夏立言也酸，不是總統記憶有誤 就是幕僚給錯資料。 新增總 統本人回應，這也算是回應吧？
#我告訴你就是我啦  #記憶有誤",,"紐約辦事處大樓蔡買的?  阿扁：明明沒有經手的事也能開講 趴兔
總統 菜 O文自誇自己在擔任副閣揆的時候，要求在紐約42街購買大樓，成立台灣駐紐約辦事處；阿 扁聽不下去發文打臉，這明明是夏立言一手經辦的事，當年蔡英文還是不分區立委，「明明沒有經手的事也能開講」，時任紐約辦事處處長夏立言也酸，不是總統記憶有誤 就是幕僚給錯資料。 新增總 統本人回應，這也算是回應吧？
#我告訴你就是我啦  #記憶有誤",False,False,False,-1,10.488622665405272,4.970235824584961,0,3,0,political,off,0,1,0,0,0,candidate
AVsevFZStKp96s659Dfa,2017-03-30 10:21:51.056000001+00:00,TEXT,AVvuAuQDyCdS-nWhuYke,RUMOR,2017-05-09 16:20:18.562000+00:00,RUMOR,965.9743072222224,"緊   急   通   知

       群里的兄弟姐妹們： 
剛剛收到如果收到《奧巴馬死了》的圖片，請不要打開，立即刪除，現在已經確認，這是比較極端的菲律賓網絡青年，攻擊中國人電腦和手機，會使電腦喪失一切信息，請發到各自群中，互相通知一下。
已經有人上當了❗
（緊急轉發）",,"緊   急   通   知

       群里的兄弟姐妹們： 
剛剛收到如果收到《奧巴馬死了》的圖片，請不要打開，立即刪除，現在已經確認，這是比較極端的菲律賓網絡青年，攻擊中國人電腦和手機，會使電腦喪失一切信息，請發到各自群中，互相通知一下。
已經有人上當了❗
（緊急轉發）",False,False,False,-1,11.793397903442385,5.742093563079834,0,1,0,political,off,0,0,1,0,0,cross_strait
AWEWU9mkhutQxxU6tqFk,2018-01-21 01:27:29.440000002+00:00,TEXT,AWEYdcjehutQxxU6tqHn,RUMOR,2018-01-21 11:23:47.804000+00:00,RUMOR,9.938434444444445,"【美國特大新聞】
        議員與美國總統特朗普合影後 當眾侮辱總統，被特朗普打耳光，你見過總統打人嗎，讓你開開眼界。估計美國總統會給世界帶來許多想不到~~

(川普的行為應是標準的失智症狀況，不知是何時的錄影。
日前媒體報導稱，醫師說他的認知狀況正常，可見已經有人在質疑了。這樣重要位置的人若有失智症，會引起全世界的恐慌，應不會公諸媒體。但願美國有防範意外的機制)",,"【美國特大新聞】
        議員與美國總統特朗普合影後 當眾侮辱總統，被特朗普打耳光，你見過總統打人嗎，讓你開開眼界。估計美國總統會給世界帶來許多想不到~~

(川普的行為應是標準的失智症狀況，不知是何時的錄影。
日前媒體報導稱，醫師說他的認知狀況正常，可見已經有人在質疑了。這樣重要位置的人若有失智症，會引起全世界的恐慌，應不會公諸媒體。但願美國有防範意外的機制)",False,False,False,113,11.595815658569336,5.408104419708252,0,1,1,political,off,0,0,0,0,0,general
